anon_id,max_attack_score,mean_attack_score,pair_count,risk_level
0.0,0.939146480301344,0.939146480301344,1,critical
1.0,0.939146480301344,0.939146480301344,1,critical
2.0,0.939146480301344,0.939146480301344,1,critical
3.0,0.939146480301344,0.939146480301344,1,critical
4.0,0.939146480301344,0.939146480301344,1,critical
5.0,0.939146480301344,0.939146480301344,1,critical
6.0,0.939146480301344,0.939146480301344,1,critical
7.0,0.939146480301344,0.939146480301344,1,critical
8.0,0.8971816585494473,0.8971816585494473,1,low
9.0,0.939146480301344,0.939146480301344,1,critical
10.0,0.939146480301344,0.939146480301344,1,critical
11.0,0.939146480301344,0.939146480301344,1,critical
12.0,0.939146480301344,0.939146480301344,1,critical
13.0,0.939146480301344,0.939146480301344,1,critical
14.0,0.939146480301344,0.939146480301344,1,critical
15.0,0.939146480301344,0.939146480301344,1,critical
16.0,0.939146480301344,0.939146480301344,1,critical
17.0,0.939146480301344,0.939146480301344,1,critical
18.0,0.939146480301344,0.939146480301344,1,critical
19.0,0.939146480301344,0.939146480301344,1,critical
20.0,0.939146480301344,0.939146480301344,1,critical
21.0,0.939146480301344,0.939146480301344,1,critical
22.0,0.6272598270524843,0.6272598270524843,1,low
23.0,0.939146480301344,0.939146480301344,1,critical
24.0,0.939146480301344,0.939146480301344,1,critical
25.0,0.939146480301344,0.939146480301344,1,critical
26.0,0.939146480301344,0.939146480301344,1,critical
27.0,0.939146480301344,0.939146480301344,1,critical
28.0,0.939146480301344,0.939146480301344,1,critical
29.0,0.939146480301344,0.939146480301344,1,critical
30.0,0.939146480301344,0.939146480301344,1,critical
31.0,0.7708653266627339,0.7708653266627339,1,low
32.0,0.939146480301344,0.939146480301344,1,critical
33.0,0.939146480301344,0.939146480301344,1,critical
34.0,0.939146480301344,0.939146480301344,1,critical
35.0,0.939146480301344,0.939146480301344,1,critical
36.0,0.939146480301344,0.939146480301344,1,critical
37.0,0.939146480301344,0.939146480301344,1,critical
38.0,0.939146480301344,0.939146480301344,1,critical
39.0,0.939146480301344,0.939146480301344,1,critical
40.0,0.939146480301344,0.939146480301344,1,critical
41.0,0.939146480301344,0.939146480301344,1,critical
42.0,0.8864673017362911,0.8864673017362911,1,low
43.0,0.939146480301344,0.939146480301344,1,critical
44.0,0.939146480301344,0.939146480301344,1,critical
45.0,0.939146480301344,0.939146480301344,1,critical
46.0,0.939146480301344,0.939146480301344,1,critical
47.0,0.939146480301344,0.939146480301344,1,critical
48.0,0.939146480301344,0.939146480301344,1,critical
49.0,0.939146480301344,0.939146480301344,1,critical
50.0,0.939146480301344,0.939146480301344,1,critical
51.0,0.939146480301344,0.939146480301344,1,critical
52.0,0.6321377809852992,0.6321377809852992,1,low
53.0,0.5705507649355128,0.5705507649355128,1,low
54.0,0.939146480301344,0.939146480301344,1,critical
55.0,0.939146480301344,0.939146480301344,1,critical
56.0,0.939146480301344,0.939146480301344,1,critical
57.0,0.939146480301344,0.939146480301344,1,critical
58.0,0.939146480301344,0.939146480301344,1,critical
60.0,0.7214287034510848,0.7214287034510848,1,low
61.0,0.939146480301344,0.939146480301344,1,critical
62.0,0.939146480301344,0.939146480301344,1,critical
63.0,0.939146480301344,0.939146480301344,1,critical
64.0,0.939146480301344,0.939146480301344,1,critical
65.0,0.939146480301344,0.939146480301344,1,critical
66.0,0.939146480301344,0.939146480301344,1,critical
67.0,0.939146480301344,0.939146480301344,1,critical
68.0,0.939146480301344,0.939146480301344,1,critical
69.0,0.939146480301344,0.939146480301344,1,critical
70.0,0.939146480301344,0.939146480301344,1,critical
71.0,0.939146480301344,0.939146480301344,1,critical
72.0,0.939146480301344,0.939146480301344,1,critical
73.0,0.939146480301344,0.939146480301344,1,critical
74.0,0.717508640361881,0.717508640361881,1,low
75.0,0.11953052301583712,0.11953052301583712,1,low
76.0,0.5008117678007893,0.5008117678007893,1,low
85.0,0.6322860615401241,0.6322860615401241,1,low
87.0,0.5242525285167468,0.5242525285167468,1,low
88.0,0.5773362535491007,0.5773362535491007,1,low
93.0,0.7980372431834692,0.7980372431834692,1,low
