anon_id,max_attack_score,mean_attack_score,pair_count,risk_level
0.0,0.9962581245909342,0.9962581245909342,1,high
1.0,0.9778724488276168,0.9778724488276168,1,low
2.0,0.9962581245909342,0.9962581245909342,1,high
3.0,0.9962581245909342,0.9962581245909342,1,high
4.0,0.9843768332276476,0.9843768332276476,1,low
5.0,0.9962581245909342,0.9962581245909342,1,high
6.0,0.9962581245909342,0.9962581245909342,1,high
7.0,0.9962581245909342,0.9962581245909342,1,high
9.0,0.9962581245909342,0.9962581245909342,1,high
10.0,0.9962581245909342,0.9962581245909342,1,high
11.0,0.9969731467367775,0.9969731467367775,1,critical
12.0,0.9969087302579536,0.9969087302579536,1,critical
13.0,0.9960057394968661,0.9960057394968661,1,medium
14.0,0.9962581245909342,0.9962581245909342,1,high
15.0,0.9962581245909342,0.9962581245909342,1,high
16.0,0.9407028582349847,0.9407028582349847,1,low
17.0,0.9962581245909342,0.9962581245909342,1,high
18.0,0.9944292758687787,0.9944292758687787,1,medium
19.0,0.9966561943384629,0.9966561943384629,1,critical
20.0,0.9962581245909342,0.9962581245909342,1,high
21.0,0.9968728966680961,0.9968728966680961,1,critical
22.0,0.9962581245909342,0.9962581245909342,1,high
23.0,0.9962581245909342,0.9962581245909342,1,high
24.0,0.994447472660176,0.994447472660176,1,medium
25.0,0.9962581245909342,0.9962581245909342,1,high
26.0,0.9952734091225968,0.9952734091225968,1,medium
27.0,0.992463670194021,0.992463670194021,1,low
28.0,0.9962581245909342,0.9962581245909342,1,high
29.0,0.9962581245909342,0.9962581245909342,1,high
30.0,0.9962581245909342,0.9962581245909342,1,high
31.0,0.9962581245909342,0.9962581245909342,1,high
32.0,0.9962581245909342,0.9962581245909342,1,high
33.0,0.9962581245909342,0.9962581245909342,1,high
34.0,0.9795691277008943,0.9795691277008943,1,low
35.0,0.9962581245909342,0.9962581245909342,1,high
36.0,0.9962581245909342,0.9962581245909342,1,high
37.0,0.9923530355499182,0.9923530355499182,1,low
38.0,0.9962581245909342,0.9962581245909342,1,high
39.0,0.9962581245909342,0.9962581245909342,1,high
40.0,0.9962581245909342,0.9962581245909342,1,high
41.0,0.9962581245909342,0.9962581245909342,1,high
42.0,0.9962581245909342,0.9962581245909342,1,high
43.0,0.9962581245909342,0.9962581245909342,1,high
44.0,0.9962581245909342,0.9962581245909342,1,high
45.0,0.9962581245909342,0.9962581245909342,1,high
46.0,0.9962581245909342,0.9962581245909342,1,high
47.0,0.9962581245909342,0.9962581245909342,1,high
48.0,0.9502014562062501,0.9502014562062501,1,low
49.0,0.9962581245909342,0.9962581245909342,1,high
50.0,0.9962581245909342,0.9962581245909342,1,high
51.0,0.9970074561703957,0.9970074561703957,1,critical
52.0,0.9963907698941009,0.9963907698941009,1,critical
53.0,0.9962581245909342,0.9962581245909342,1,high
54.0,0.9962581245909342,0.9962581245909342,1,high
55.0,0.9962581245909342,0.9962581245909342,1,high
56.0,0.9962581245909342,0.9962581245909342,1,high
57.0,0.9970072185768056,0.9970072185768056,1,critical
58.0,0.9963907698941009,0.9963907698941009,1,critical
59.0,0.9962581245909342,0.9962581245909342,1,high
60.0,0.9962581245909342,0.9962581245909342,1,high
61.0,0.9969087302579536,0.9969087302579536,1,critical
62.0,0.9963835763942755,0.9963835763942755,1,high
63.0,0.9962581245909342,0.9962581245909342,1,high
64.0,0.8283998638976352,0.8283998638976352,1,low
65.0,0.9962581245909342,0.9962581245909342,1,high
66.0,0.9962581245909342,0.9962581245909342,1,high
67.0,0.9962581245909342,0.9962581245909342,1,high
68.0,0.9951771434025578,0.9951771434025578,1,medium
69.0,0.9962581245909342,0.9962581245909342,1,high
70.0,0.9962581245909342,0.9962581245909342,1,high
71.0,0.9947343351611989,0.9947343351611989,1,medium
72.0,0.9962581245909342,0.9962581245909342,1,high
73.0,0.9962581245909342,0.9962581245909342,1,high
74.0,0.9962581245909342,0.9962581245909342,1,high
75.0,0.9818338703410546,0.9818338703410546,1,low
76.0,0.9962581245909342,0.9962581245909342,1,high
77.0,0.9962581245909342,0.9962581245909342,1,high
78.0,0.9962581245909342,0.9962581245909342,1,high
79.0,0.9962581245909342,0.9962581245909342,1,high
80.0,0.994394734152921,0.994394734152921,1,medium
81.0,0.9962581245909342,0.9962581245909342,1,high
82.0,0.9962581245909342,0.9962581245909342,1,high
83.0,0.9962581245909342,0.9962581245909342,1,high
84.0,0.9962581245909342,0.9962581245909342,1,high
85.0,0.9962974537396233,0.9962974537396233,1,high
86.0,0.9962581245909342,0.9962581245909342,1,high
87.0,0.9964564446162282,0.9964564446162282,1,critical
88.0,0.9962581245909342,0.9962581245909342,1,high
89.0,0.9962581245909342,0.9962581245909342,1,high
90.0,0.9962581245909342,0.9962581245909342,1,high
91.0,0.9962581245909342,0.9962581245909342,1,high
92.0,0.9965318055699902,0.9965318055699902,1,critical
93.0,0.9981518534464011,0.9981518534464011,1,critical
94.0,0.9951771434025578,0.9951771434025578,1,medium
95.0,0.9962581245909342,0.9962581245909342,1,high
96.0,0.9962581245909342,0.9962581245909342,1,high
97.0,0.9962581245909342,0.9962581245909342,1,high
98.0,0.9962581245909342,0.9962581245909342,1,high
